12,1205,877,3
14,1181,843,3
15,1161,874,3
16,1133,873,3
18,1072,874,3
19,1034,897,3
20,973,895,3
21,934,890,3
22,890,860,3
23,845,819,3
24,822,880,3
25,811,918,3
26,786,950,3
30,658,887,3
31,675,871,3
32,674,820,3
34,636,814,3
35,681,775,3
37,657,691,3
39,666,781,3
42,606,894,3
45,707,867,3
47,698,764,3
64,1141,742,3
65,1188,741,3
67,1228,716,3
68,1221,749,3
71,1148,807,3
72,1138,806,3
73,1095,803,3
75,1062,696,3
76,1031,758,3
77,975,765,3
78,917,739,3
79,908,678,3
80,856,645,3
81,893,691,3
82,847,731,3
83,847,788,3
84,841,827,3
85,796,798,3
86,784,766,3
87,773,703,3
88,758,671,3
90,747,778,3
91,764,760,3
92,707,732,3
93,692,698,3
94,721,687,3
95,667,662,3
96,722,713,3
97,699,738,3
102,724,697,3
103,724,693,3
112,844,691,3
123,1043,604,3
124,1081,638,3
127,1126,636,3
129,1141,547,3
130,1184,600,3
133,1154,717,3
135,1168,671,3
136,1181,670,3
137,1160,703,3
141,1047,595,3
143,1021,591,3
144,1040,627,3
146,982,710,3
147,962,651,3
148,960,586,3
149,885,594,3
150,887,579,3
151,923,496,3
154,832,637,3
155,830,574,3
156,752,611,3
157,773,630,3
158,784,563,3
159,784,525,3
160,747,508,3
161,730,569,3
162,729,595,3
163,699,612,3
169,787,564,3
171,836,522,3
172,843,562,3
173,887,560,3
182,1096,542,3
183,1116,516,3
184,1085,480,3
185,1091,410,3
186,1132,456,3
187,1133,496,3
190,1046,458,3
191,1063,393,3
194,1103,509,3
195,1093,548,3
196,1153,546,3
197,1142,599,3
199,956,654,3
201,923,589,3
203,1007,521,3
204,1021,524,3
205,1034,479,3
206,1046,424,3
207,994,402,3
208,993,326,3
209,983,395,3
210,908,380,3
211,896,442,3
212,902,480,3
213,848,486,3
214,825,418,3
215,778,482,3
216,754,461,3
217,735,426,3
219,748,451,3
220,753,460,3
221,742,500,3
224,849,441,3
231,1037,404,3
234,1047,323,3
235,1095,348,3
236,1072,387,3
237,1069,358,3
238,1007,335,3
239,1023,278,3
240,958,239,3
241,916,272,3
242,893,310,3
246,809,291,3
247,783,296,3
248,777,318,3
249,759,372,3
255,943,313,3
257,1005,292,3
258,1017,290,3
260,1035,208,3
262,984,236,3
263,985,170,3
264,944,196,3
265,905,182,3
266,896,236,3
267,859,255,3
268,806,217,3
275,992,205,3
277,988,163,3
278,978,100,3
279,960,126,3
280,930,146,3
282,868,194,3
283,818,143,3
284,783,181,3
292,964,96,3
293,938,35,3
294,915,47,3
0,1126,973,4
1,1146,934,4
2,1111,892,4
3,1118,844,4
4,1170,857,4
5,1164,886,4
8,1137,956,4
10,1143,909,4
11,1112,899,4
12,1075,906,4
13,1064,864,4
14,1000,865,4
15,985,895,4
16,937,888,4
17,897,902,4
18,863,882,4
19,812,901,4
20,783,892,4
21,729,881,4
22,678,846,4
23,659,806,4
24,643,861,4
25,642,895,4
26,649,923,4
27,666,916,4
29,656,900,4
30,613,855,4
31,660,842,4
32,674,797,4
35,736,756,4
58,1189,692,4
62,1155,742,4
65,1174,760,4
66,1201,719,4
67,1156,733,4
68,1143,769,4
69,1076,800,4
70,1050,794,4
71,1005,823,4
72,976,821,4
73,912,815,4
74,887,758,4
75,847,704,4
77,805,766,4
78,754,737,4
79,736,678,4
80,710,646,4
81,757,690,4
82,707,726,4
83,740,779,4
85,687,786,4
86,671,754,4
87,656,697,4
88,651,668,4
90,680,764,4
91,716,746,4
94,719,678,4
97,732,723,4
100,775,740,4
102,793,688,4
103,809,685,4
104,850,696,4
117,1081,649,4
121,1141,534,4
124,1147,640,4
125,1161,589,4
126,1132,598,4
127,1129,640,4
128,1103,620,4
129,1093,546,4
130,1142,603,4
131,1126,668,4
133,1075,729,4
134,1103,685,4
136,1054,680,4
137,1004,715,4
138,978,711,4
139,919,704,4
140,935,638,4
141,868,600,4
142,902,545,4
143,867,594,4
144,854,630,4
145,870,652,4
146,816,712,4
147,790,656,4
148,825,589,4
149,754,598,4
150,773,581,4
151,797,502,4
153,777,592,4
154,729,637,4
155,734,576,4
156,682,610,4
158,727,565,4
159,744,530,4
161,727,571,4
169,861,560,4
178,1093,480,4
180,1138,489,4
181,1114,556,4
182,1092,539,4
183,1107,511,4
184,1060,472,4
185,1072,402,4
186,1103,450,4
187,1082,489,4
188,1060,502,4
189,1033,491,4
190,974,454,4
191,1001,385,4
192,944,448,4
194,987,507,4
195,1001,549,4
196,1066,546,4
197,1043,600,4
198,896,650,4
199,900,656,4
203,927,523,4
204,897,526,4
205,913,479,4
206,904,425,4
207,864,403,4
208,866,329,4
209,865,398,4
211,808,447,4
212,793,487,4
213,758,495,4
214,758,428,4
215,728,491,4
217,730,439,4
231,1075,395,4
233,1082,356,4
234,1020,312,4
235,1034,335,4
236,1004,381,4
237,955,352,4
238,921,333,4
239,934,274,4
240,869,243,4
241,843,277,4
242,796,323,4
243,787,360,4
245,805,338,4
247,783,313,4
255,994,306,4
256,968,291,4
257,1015,281,4
258,1008,278,4
259,973,254,4
260,971,197,4
261,966,271,4
262,915,234,4
263,902,168,4
264,885,198,4
265,847,191,4
266,874,240,4
267,850,265,4
268,809,234,4
274,986,236,4
275,1015,194,4
277,958,155,4
278,953,93,4
279,908,124,4
283,822,159,4
291,947,128,4
293,908,34,4
294,877,50,4
298,930,47,4
1,1129,973,5
3,1124,874,5
4,1127,894,5
7,1012,975,5
8,971,979,5
9,932,972,5
10,904,929,5
12,806,910,5
13,775,862,5
15,736,886,5
16,697,872,5
17,681,879,5
18,667,853,5
21,640,838,5
22,618,806,5
23,634,771,5
24,636,816,5
31,789,806,5
32,810,768,5
39,959,750,5
56,1221,772,5
57,1184,755,5
58,1231,716,5
59,1204,759,5
60,1160,780,5
61,1152,796,5
63,1077,792,5
65,987,782,5
66,973,738,5
67,896,748,5
68,877,782,5
69,860,808,5
70,836,797,5
71,780,820,5
72,749,812,5
73,709,799,5
74,709,746,5
81,720,674,5
84,703,783,5
103,973,681,5
104,1007,695,5
105,1038,688,5
107,1096,631,5
112,1106,698,5
115,1219,710,5
116,1226,652,5
118,1163,638,5
119,1167,566,5
121,1162,537,5
122,1113,572,5
124,1107,655,5
125,1094,596,5
126,1033,603,5
127,1003,652,5
128,954,629,5
129,929,550,5
130,944,612,5
131,948,676,5
132,931,696,5
134,887,689,5
135,840,687,5
136,803,684,5
137,758,710,5
138,787,708,5
139,724,695,5
140,769,634,5
141,708,594,5
142,752,542,5
144,695,621,5
145,747,641,5
146,709,697,5
147,694,642,5
151,747,501,5
157,812,616,5
161,836,564,5
175,1123,497,5
176,1082,489,5
177,1108,447,5
178,1088,479,5
180,1073,486,5
181,1056,562,5
182,983,543,5
183,982,512,5
184,948,474,5
185,965,396,5
186,958,447,5
187,912,491,5
188,944,501,5
189,905,489,5
190,861,458,5
191,885,385,5
192,855,451,5
193,864,486,5
194,806,509,5
195,842,550,5
196,864,548,5
197,837,601,5
200,896,611,5
203,839,521,5
204,780,524,5
206,765,428,5
207,760,412,5
208,768,339,5
209,779,402,5
210,802,394,5
212,764,485,5
213,770,493,5
217,842,442,5
224,1000,440,5
225,1058,445,5
227,1092,395,5
228,1088,384,5
229,1091,326,5
231,1048,389,5
233,993,346,5
235,896,333,5
236,879,379,5
237,817,358,5
239,835,280,5
240,819,254,5
242,784,336,5
245,863,345,5
247,875,324,5
253,1024,295,5
254,1075,282,5
255,1038,301,5
256,985,289,5
257,991,272,5
258,959,274,5
259,903,255,5
260,876,200,5
261,893,274,5
262,859,241,5
263,840,178,5
264,854,208,5
265,847,205,5
267,896,272,5
273,1075,240,5
274,1027,229,5
275,1013,185,5
276,973,192,5
277,927,153,5
278,927,92,5
279,882,132,5
287,1026,196,5
289,1052,154,5
290,992,155,5
291,962,126,5
292,934,86,5
293,912,38,5
294,884,64,5
298,982,41,5
299,665,854,5
3,1015,895,6
4,956,916,6
7,860,978,6
8,798,976,6
9,759,956,6
10,718,912,6
11,689,890,6
12,671,882,6
13,649,835,6
15,672,852,6
21,751,810,6
32,1008,767,6
36,1112,728,6
41,1156,824,6
43,1181,892,6
52,1160,748,6
53,1148,767,6
54,1183,787,6
55,1134,806,6
56,1140,799,6
57,1074,777,6
58,1078,735,6
59,1035,780,6
60,995,801,6
61,935,813,6
63,850,798,6
64,842,782,6
65,777,781,6
66,734,735,6
67,692,743,6
68,687,771,6
69,728,795,6
70,726,780,6
71,702,800,6
72,692,790,6
75,692,678,6
92,989,698,6
96,1032,689,6
99,1024,758,6
101,1060,700,6
106,1180,643,6
107,1171,636,6
108,1194,589,6
109,1145,562,6
110,1139,611,6
111,1186,665,6
113,1164,752,6
114,1183,763,6
115,1187,728,6
116,1185,663,6
117,1112,675,6
118,1080,646,6
119,1079,566,6
121,1030,536,6
124,951,661,6
125,915,600,6
127,835,656,6
128,802,630,6
129,780,554,6
130,753,614,6
131,774,676,6
132,774,691,6
134,726,687,6
135,712,681,6
136,688,675,6
137,679,699,6
138,729,698,6
140,739,628,6
142,745,545,6
144,720,617,6
145,769,637,6
150,839,573,6
153,882,580,6
155,875,566,6
160,1006,509,6
168,1107,604,6
170,1118,523,6
172,1099,559,6
175,1083,492,6
176,1040,483,6
177,1026,440,6
178,983,476,6
179,954,512,6
180,905,488,6
181,915,561,6
182,850,546,6
183,829,519,6
185,841,399,6
186,800,451,6
187,773,495,6
188,827,504,6
189,808,493,6
191,815,395,6
193,813,487,6
195,765,553,6
196,739,553,6
197,729,604,6
198,744,650,6
205,774,486,6
206,749,442,6
209,803,413,6
223,1091,477,6
224,1055,431,6
225,1104,434,6
227,1081,381,6
228,1040,371,6
229,1028,313,6
230,973,365,6
231,940,386,6
233,867,348,6
234,860,310,6
235,793,344,6
236,800,390,6
237,765,374,6
238,813,352,6
239,805,294,6
240,837,268,6
251,1060,357,6
253,1042,282,6
254,1068,258,6
255,1012,288,6
257,924,269,6
258,892,276,6
259,850,266,6
260,818,215,6
261,847,281,6
264,867,220,6
266,927,247,6
271,1060,268,6
272,1068,220,6
273,1052,215,6
274,1000,214,6
275,947,171,6
276,941,187,6
277,894,91,6
278,896,94,6
279,875,140,6
280,890,168,6
286,1027,132,6
287,1069,172,6
289,1016,130,6
290,964,140,6
291,943,120,6
293,908,42,6
294,905,68,6
297,1021,73,6
298,981,27,6
2,842,944,7
3,829,896,7
5,748,923,7
6,781,932,7
7,754,954,7
8,720,940,7
12,707,846,7
13,707,803,7
15,758,822,7
32,1167,780,7
36,1215,744,7
37,1219,682,7
38,1232,737,7
39,1228,778,7
41,1241,858,7
42,1292,901,7
43,1260,940,7
44,1226,923,7
45,1209,900,7
46,1200,846,7
48,1192,805,7
49,1132,820,7
50,1099,789,7
51,1111,750,7
53,991,784,7
54,967,805,7
56,880,810,7
58,784,736,7
59,765,777,7
60,764,795,7
61,707,799,7
64,719,766,7
65,679,762,7
66,641,718,7
68,671,748,7
70,746,760,7
74,835,713,7
85,1052,712,7
86,1019,621,7
95,1184,647,7
98,1141,714,7
102,1156,691,7
103,1166,695,7
104,1145,715,7
106,1142,654,7
107,1088,647,7
108,1099,592,7
109,1035,563,7
110,1028,618,7
111,1075,675,7
112,1060,723,7
113,1025,770,7
114,988,778,7
115,949,744,7
116,929,674,7
117,912,681,7
118,863,649,7
119,865,569,7
120,874,534,7
121,803,538,7
122,830,574,7
124,765,659,7
125,736,600,7
126,747,604,7
127,732,648,7
129,732,554,7
130,688,609,7
131,714,668,7
132,719,679,7
134,711,672,7
135,727,668,7
138,792,686,7
144,852,613,7
149,972,586,7
155,1017,566,7
157,1078,614,7
160,1105,504,7
163,1161,601,7
167,1106,644,7
168,1133,610,7
169,1099,559,7
170,1094,520,7
171,1042,516,7
172,1042,560,7
174,976,498,7
175,920,489,7
176,905,482,7
178,825,476,7
179,828,512,7
180,748,493,7
181,774,563,7
183,742,523,7
184,779,482,7
185,771,411,7
186,730,461,7
189,788,501,7
191,807,404,7
193,827,492,7
195,788,553,7
200,909,610,7
209,890,420,7
217,1108,430,7
218,1126,393,7
221,1131,490,7
222,1070,467,7
223,1084,468,7
225,1024,427,7
227,955,373,7
228,880,305,7
229,880,310,7
230,855,368,7
231,813,391,7
232,828,351,7
233,771,363,7
234,815,324,7
236,799,399,7
239,844,311,7
246,1043,296,7
253,976,272,7
254,954,247,7
255,917,283,7
256,914,284,7
257,849,278,7
258,837,287,7
261,845,293,7
269,1065,256,7
271,1013,253,7
273,930,206,7
274,914,211,7
275,860,178,7
276,892,191,7
278,876,105,7
279,892,152,7
284,1073,173,7
285,1056,173,7
286,1011,112,7
287,1015,148,7
289,914,124,7
290,902,141,7
291,908,122,7
293,910,48,7
295,994,63,7
297,944,12,7
298,943,19,7
